"061311601328";"Newtec Cy n.v.";"Modem para Estação Terrena";"MDM5000";"";"05/10/2017";"13/03/2019"
"061351601931";"D-Link Corporation";"Transceptor de Radiação Restrita                                                ";"DIR-825";"";"05/10/2017";"03/03/2019"
"061361600160";"INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA";"Transceptor de Radiação Restrita                                                ";"WOM 5A";"";"05/10/2017";"23/03/2019"
"061361600160";"INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA";"Antena Ponto-Área                                                               ";"WOM 5A";"";"05/10/2017";"23/03/2019"
"061371600160";"INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA";"Transceptor de Radiação Restrita                                                ";"WOM 5A MiMo";"";"05/10/2017";"26/03/2019"
"061371600160";"INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA";"Antena Ponto-Área                                                               ";"WOM 5A MiMo";"";"05/10/2017";"26/03/2019"
"061411603084";"Ricoh Asia Industry (Shenzhen) Ltd.";"Modem Analógico";"MP 305+ SPF";"MP 305+ SPF";"05/10/2017";"11/12/2017"
"061421603084";"Ricoh Asia Industry (Shenzhen) Ltd.";"Modem Analógico";"MP C306";"MP C306";"05/10/2017";"11/12/2017"
"061421603084";"Ricoh Asia Industry (Shenzhen) Ltd.";"Modem Analógico";"MP C406";"MP C406";"05/10/2017";"11/12/2017"
"061431700900";"REDEX TELECOMUNICAÇÕES LTDA";"Caixa Terminal Óptica Aérea                                                     ";"CTO-T-RDX-16FO-BR";"CTO-T-RDX-16FO-BR";"05/10/2017";""
"061441706047";"Moxa Inc.";"Transceptor de Radiação Restrita                                                ";"AWK-1137C";"";"05/10/2017";"31/08/2019"
"061451710662";"Zhangzhou Haohua Electrical Co., Ltd.";"Dispositivo de Operação Periódica";"TRH-433";"";"05/10/2017";"29/08/2019"
"061461700900";"REDEX TELECOMUNICAÇÕES LTDA";"Conector de Fibra Óptica";"SC-APC-SM; SC-PC-SM";"";"05/10/2017";""
"061471703111";"Multilaser Industrial S.A.";"Transceptor de Radiação Restrita                                                ";"SP233";"SP233";"05/10/2017";"06/09/2019"
"061481710739";"Intel Corporation ";"Transceptor de Radiação Restrita                                                ";"SBF81";"";"05/10/2017";"15/08/2019"
"061481710739";"Intel Corporation ";"Sistemas de Identificação por Radiofrequências                                  ";"SBF81";"";"05/10/2017";"15/08/2019"
"061491603084";"Ricoh Asia Industry (Shenzhen) Ltd.";"Modem Analógico";"MP 501SPF";"MP 501SPF";"05/10/2017";"11/12/2017"
"061491603084";"Ricoh Asia Industry (Shenzhen) Ltd.";"Modem Analógico";"MP 601SPF";"MP 601SPF";"05/10/2017";"11/12/2017"
"061491707356";"Sennheiser Communications A/S";"Sistema de Ramal sem Fio de CPCT";"SD 10 ML- BR";"SD 10 ML- BR";"05/10/2017";"25/08/2018"
"061491707356";"Sennheiser Communications A/S";"Sistema de Ramal sem Fio de CPCT";"SD 20 ML- BR";"SD 20 ML- BR";"05/10/2017";"25/08/2018"
"061491707356";"Sennheiser Communications A/S";"Sistema de Ramal sem Fio de CPCT";"SD 30 ML- BR";"SD 30 ML- BR";"05/10/2017";"25/08/2018"
"061501600256";"FURUKAWA ELECTRIC LATAM S.A.";"Transceptor de Radiação Restrita                                                ";"FKAP-220";"";"05/10/2017";"14/03/2019"
"061501710740";"VERTIV TECNOLOGIA DO BRASIL LTDA.";"Sistema de Retificadores";"BZAB34816";"";"05/10/2017";""
"061511600256";"FURUKAWA ELECTRIC LATAM S.A.";"Equipamento de Rede de Dados";"FWC-1101";"";"05/10/2017";""
"061511710603";"Wuhan Linptech Co., Ltd.";"Dispositivo de Operação Periódica";"VT102";"";"05/10/2017";"01/09/2019"
"061521710741";"Sennheiser Communications A/S";"Sistema de Ramal sem Fio de CPCT";"SD 10 ML- BR";"SD 10 ML- BR";"05/10/2017";"25/08/2018"
"061521710741";"Sennheiser Communications A/S";"Sistema de Ramal sem Fio de CPCT";"SD 20 ML- BR";"SD 20 ML- BR";"05/10/2017";"25/08/2018"
"061521710741";"Sennheiser Communications A/S";"Sistema de Ramal sem Fio de CPCT";"SD 30 ML- BR";"SD 30 ML- BR";"05/10/2017";"25/08/2018"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2A;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2B;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2C;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2D;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2E;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2F;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2G;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2H;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2J;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2K;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2L;";"";"05/10/2017";"02/02/2019"
"027001105891";"Winstars Technology Ltd.";"Transceptor de Radiação Restrita                                                ";"681-5";"681-5";"05/10/2017";"01/09/2013"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2N;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2P;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2R;";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2W.";"";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2A1";"NDW2A1";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2E2";"NDW2E2";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2M4";"NDW2M4";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2V";"NDW2V";"05/10/2017";"02/02/2019"
"061531610196";"Fossil Group, Inc. ";"Transceptor de Radiação Restrita                                                ";"NDW2Y";"NDW2Y";"05/10/2017";"02/02/2019"
"061531707589";"SIAE Microeletronica S.p.A.";"Transceptor Digital                                                             ";"ALFOplus 80GHz HD ";"ALFOplus 80GHz HD ";"05/10/2017";""
"061541607974";"Wistron NeWeb Corp.";"Transceptor de Radiação Restrita                                                ";"DAUB-KM66";"DAUB-KM66";"05/10/2017";"26/12/2018"
"061541700182";"Panasonic Corporation";"Telefone de Assinante";"-";"-";"05/10/2017";""
"061551706140";"Trimble Inc.";"Transceptor de Radiação Restrita                                                ";"TD520";"";"05/10/2017";"28/08/2019"
"061571601914";"ZTE Corporation";"Equipamento de Rede de Dados";"ZXCTN 608P";"ZXCTN 608P-XQ";"05/10/2017";""
"061581606583";"Honeywell International Inc.";"Telefone Móvel Celular";"CN75WAN (CN75)";"";"05/10/2017";"29/12/2017"
"061641601003";"LG Electronics do Brasil Ltda.";"Bateria de Lítio                                                                ";"BL-T30";"";"05/10/2017";"28/12/2017"
"061651601003";"LG Electronics do Brasil Ltda.";"Bateria de Lítio                                                                ";"BL-T30";"";"05/10/2017";"28/12/2017"
"061691609946";"LG Electronics Inc";"Transceptor de Radiação Restrita                                                ";"WB1NB7";"WB1NB7";"05/10/2017";"28/12/2018"
"061691710742";"Roche Diabetes Care, Inc.";"Transceptor de Radiação Restrita                                                ";"925";"925";"05/10/2017";"10/07/2019"
"061701710742";"Roche Diabetes Care, Inc.";"Transceptor de Radiação Restrita                                                ";"960";"";"05/10/2017";"23/06/2019"
"061711603270";"Pioneer Corporation";"Transceptor de Radiação Restrita                                                ";"AVH-Z5050TV";"";"05/10/2017";"02/03/2019"
"061711603270";"Pioneer Corporation";"Transceptor de Radiação Restrita                                                ";"AVH-Z5080TV";"";"05/10/2017";"02/03/2019"
"061711603270";"Pioneer Corporation";"Transceptor de Radiação Restrita                                                ";"AVH-Z5050BT";"";"05/10/2017";"02/03/2019"
"061711603270";"Pioneer Corporation";"Transceptor de Radiação Restrita                                                ";"AVH-Z2050TV";"";"05/10/2017";"02/03/2019"
"061711603270";"Pioneer Corporation";"Transceptor de Radiação Restrita                                                ";"AVH-Z2080BT";"";"05/10/2017";"02/03/2019"
"061711603270";"Pioneer Corporation";"Transceptor de Radiação Restrita                                                ";"AVH-Z2050BT";"";"05/10/2017";"02/03/2019"
"061711701237";"ZYXEL COMMUNICATIONS CORPORATION";"Equipamento de Rede de Dados";"GS2210-8";"GS2210-8";"05/10/2017";""
"061711701237";"ZYXEL COMMUNICATIONS CORPORATION";"Equipamento de Rede de Dados";"GS2210-8HP";"GS2210-8HP";"05/10/2017";""
"061721601295";"ACUMULADORES MOURA S.A";"Acumulador Chumbo-Ácido ventilado p/ Aplicações Específas";"Clean Nano";"Clean Nano";"05/10/2017";""
"061721710733";"Redpine Signals, Inc.";"Transceptor de Radiação Restrita                                                ";"MS32018";"";"05/10/2017";"22/09/2019"
"061731601003";"LG Electronics do Brasil Ltda.";"Bateria de Lítio                                                                ";"BL-45F1F";"BL-45F1F";"05/10/2017";"16/12/2017"
"061731710743";"Continental Automotive GmbH";"Dispositivo de Operação Periódica";"IK4PL";"IK4PL";"05/10/2017";"04/08/2019"
"061741602608";"GP CABOS INDUSTRIA E COMERCIO LTDA";"Cabo Coaxial Flexível                                                           ";"CABO COAXIAL Série 6 ";"CABO COAXIAL Série 6 ";"05/10/2017";"15/12/2017"
"061741700182";"Panasonic Corporation";"Telefone de Assinante";"KX-TGC210LB";"KX-TGC210LB";"05/10/2017";""
"061741700182";"Panasonic Corporation";"Telefone de Assinante";"KX-TGC220LB";"KX-TGC220LB";"05/10/2017";""
"061751707526";"WORK Microwave GmbH";"Conversor de Subida para Estação Terrena";"VHBU-KaKaKa-OD-EQ-RIN-LOT-S00625";"VHBU-OD";"05/10/2017";"04/09/2019"
"061761603471";"Libelium Comunicaciones Distribuidas S.L";"Estação Terminal de Acesso";"Waspmote Plug & Sense! 4G EU/BR ";"";"05/10/2017";"15/12/2017"
"061761701931";"D-Link Corporation";"Transceptor de Radiação Restrita                                                ";"DIR-878";"";"05/10/2017";"21/09/2019"
"061771701931";"D-Link Corporation";"Transceptor de Radiação Restrita                                                ";"DIR-882";"";"05/10/2017";"04/09/2019"
"061781602525";"SUMEC MACHINERY AND ELECTRIC CO., LTD.";"Cabo Auto-sustentado de Fibras Ópticas - Drop Óptico                            ";"CFOAC-BLI A/B-CM-01-AR-LSZH";"";"05/10/2017";"16/02/2018"
"061781701914";"ZTE Corporation";"Sistema de Retificadores";"ZXDU68 DC";"";"05/10/2017";""
"061791601488";"GIGA-TMS INC.";"Sistemas de Identificação por Radiofrequências                                  ";"AM-310";"AM-310";"05/10/2017";"19/12/2018"
"061791701796";"Wacom Co., Ltd.";"Equipamento de Radiocomunicação de Radiação Restrita";"ExpressKey Remote";"";"05/10/2017";"21/07/2019"
"061801700657";"Icom Incorporated";"Transceptor Troncalizado - Portátil                                             ";"IC-F3400DT";"";"05/10/2017";"31/08/2018"
"061801700657";"Icom Incorporated";"Transceptor de Radiação Restrita                                                ";"IC-F3400DT";"";"05/10/2017";"31/08/2018"
"061801700657";"Icom Incorporated";"Transceptor Troncalizado - Portátil                                             ";"IC-F3400DS ";"";"05/10/2017";"31/08/2018"
"061801700657";"Icom Incorporated";"Transceptor de Radiação Restrita                                                ";"IC-F3400DS ";"";"05/10/2017";"31/08/2018"
"061801700657";"Icom Incorporated";"Transceptor Troncalizado - Portátil                                             ";"IC-F3400D ";"";"05/10/2017";"31/08/2018"
"061801700657";"Icom Incorporated";"Transceptor de Radiação Restrita                                                ";"IC-F3400D ";"";"05/10/2017";"31/08/2018"
"061811710614";"HUADA(FUJIAN)TOY CO., LTD.";"Equipamento de Radiocomunicação de Radiação Restrita";"CSG4";"";"05/10/2017";"05/09/2019"
"061841701732";"DENSO CORPORATION";"Dispositivo de Operação Periódica";"14CBH";"";"05/10/2017";"05/09/2019"
"061911705893";"LDL Technology";"Estação Terminal de Acesso";"Connected Receiver Control Unit - CRCU";"CRCU";"05/10/2017";""
"061911705893";"LDL Technology";"Equipamento de Radiocomunicação de Radiação Restrita";"Connected Receiver Control Unit - CRCU";"CRCU";"05/10/2017";""
"061971608230";"Logitech Inc.";"Transceptor de Radiação Restrita                                                ";"S-00163";"WONDERBOOM™";"05/10/2017";"22/12/2018"
"061971703111";"Multilaser Industrial S.A.";"Telefone Móvel Celular";"S055";"S055";"05/10/2017";"05/01/2018"
"061981705893";"LDL Technology";"Estação Terminal de Acesso";"Connected Receiver Control Unit - CRCU";"CRCU";"05/10/2017";"11/08/2018"
"061981705893";"LDL Technology";"Dispositivo de Operação Periódica";"Connected Receiver Control Unit - CRCU";"CRCU";"05/10/2017";"11/08/2018"
"061991710738";"KCF Technologies ";"Transceptor de Radiação Restrita                                                ";"SD-VSN-2";"SD-VSN-2";"05/10/2017";"05/01/2018"
"062001710738";"KCF Technologies ";"Transceptor de Radiação Restrita                                                ";"SD-R";"SD-R";"05/10/2017";"05/01/2018"
"062011710738";"KCF Technologies ";"Transceptor de Radiação Restrita                                                ";"SD-B";"SD-B";"05/10/2017";"05/01/2018"
"062021608488";"Murata Manufacturing Co., Ltd.";"Transceptor de Radiação Restrita                                                ";"Type1DR";"Type1DR";"05/10/2017";"27/12/2018"
"062021706995";"FEIG Electronic GmbH";"Transceptor de Radiação Restrita                                                ";"ID ISC.LRU3500";"";"05/10/2017";"05/09/2019"
"062021706995";"FEIG Electronic GmbH";"Transceptor de Radiação Restrita                                                ";"ID ISC.LRU3000 ";"";"05/10/2017";"05/09/2019"
"062021706995";"FEIG Electronic GmbH";"Transceptor de Radiação Restrita                                                ";"ID ISC.LRU1002";"";"05/10/2017";"05/09/2019"
"062031610079";"Naim Audio Ltd.";"Transceptor de Radiação Restrita                                                ";"Mu-so Qb";"Mu-so Qb";"05/10/2017";"21/12/2018"
"062031700256";"FURUKAWA ELECTRIC LATAM S.A.";"Cabo de Fibras Ópticas";"CFOA-SM-AS200-S-144F-TS-NR";"CFOA-SM-AS200-S-144F-TS-NR";"05/10/2017";""
"062041610204";"Guangdong Leiyon Intelligence Technology";"Transceptor de Radiação Restrita                                                ";"PHT100";"";"05/10/2017";"20/03/2019"
"062041700256";"FURUKAWA ELECTRIC LATAM S.A.";"Cabo de Fibras Ópticas";"CFOA-NZD-AS200-S-144F-TS-NR";"CFOA-NZD-AS200-S-144F-TS-NR";"05/10/2017";""
"062051700256";"FURUKAWA ELECTRIC LATAM S.A.";"Cabo de Fibras Ópticas";"CFOA-BLI A/B-AS200-S-144F-TS-NR";"CFOA-BLI A/B-AS200-S-144F-TS-NR";"05/10/2017";""
"062061705893";"LDL Technology";"Dispositivo de Operação Periódica";"Receiver Control Unit - RCU";"RCU";"05/10/2017";"09/08/2019"
"062091610208";"ALMUS CORP.";"Bateria de Lítio                                                                ";"EB-BJ510CBL";"EB-BJ510CBL";"05/10/2017";"23/12/2017"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Halo 2 i2400 RIC 13";"Halo 2 i2400 RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Halo 2 i2000 RIC 13";"Halo 2 i2000 RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Halo 2 i1600 RIC 13";"Halo 2 i1600 RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Halo 2 i1200 RIC 13";"Halo 2 i1200 RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Halo 2 i1000 RIC 13";"Halo 2 i1000 RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"iNOW Premier RIC 13";"iNOW Premier RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"iNOW Pro RIC 13";"iNOW Pro RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"iNOW Prestige RIC 13";"iNOW Prestige RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Intro 1200i RIC 13";"Intro 1200i RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Intro 1000i RIC 13";"Intro 1000i RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Kinnect 2 i2400 RIC 13";"Kinnect 2 i2400 RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Kinnect 2 i2000 RIC 13";"Kinnect 2 i2000 RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Kinnect 2 i1600 RIC 13";"Kinnect 2 i1600 RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Kinnect 2 i1200 RIC 13";"Kinnect 2 i1200 RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Kinnect 2 i1000 RIC 13";"Kinnect 2 i1000 RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"A4i Platinum RIC 13";"A4i Platinum RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"A4i Gold RIC 13";"A4i Gold RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"A4i Silver RIC 13";"A4i Silver RIC 13";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Start 1200i RIC 13 ";"Start 1200i RIC 13 ";"05/10/2017";"21/12/2018"
"062101601516";"Starkey Laboratories, Inc.";"Transceptor de Radiação Restrita                                                ";"Start 1000i RIC 13 ";"Start 1000i RIC 13 ";"05/10/2017";"21/12/2018"
"062111610208";"ALMUS CORP.";"Bateria de Lítio                                                                ";"EB-BJ710CBB";"EB-BJ710CBB";"05/10/2017";"23/12/2017"
"062111706080";"CalAmp Wireless Networks Corp.";"Estação Terminal de Acesso";"LMU-200 ";"LMU0200G";"05/10/2017";"04/09/2018"
"062121610117";"Panoramic Power Ltd.";"Dispositivo de Operação Periódica";"PAN-10-063-US";"PAN-10";"05/10/2017";"21/12/2018"
"062131605589";"Comtech Xicom Technology";"Amplificador de Potência RF para Estação Terrena                                ";"XTDL-500KaL";"";"05/10/2017";"14/03/2019"
"062141608065";"Delphi Electronics & Safety";"Emissor-Sensor de Variação de Campo Eletromagnético";"L2C0059TR";"";"05/10/2017";"13/04/2019"
"062151603430";"MAGNETI MARELLI SISTEMAS AUTOMOTIVOS INDUSTRIA E COMERCIO LTDA";"Sistemas de Identificação por Radiofrequências                                  ";"BNF_HL";"BNF_HL";"05/10/2017";"13/01/2019"
"062171602925";"COMMSCOPE Inc. Of North Carolina";"Cabo de Fibras Ópticas";"N-XXX-MP-5K-X30";"N-XXX-MP-5K-X30";"05/10/2017";""
"062171602925";"COMMSCOPE Inc. Of North Carolina";"Cabo de Fibras Ópticas";"N-XXX-MP-5L-X30";"N-XXX-MP-5L-X30";"05/10/2017";""
"062171602925";"COMMSCOPE Inc. Of North Carolina";"Cabo de Fibras Ópticas";"N-XXX-MP-5M-X30";"N-XXX-MP-5M-X30";"05/10/2017";""
"062171602925";"COMMSCOPE Inc. Of North Carolina";"Cabo de Fibras Ópticas";"P-XXX-MP-5K-X30";"P-XXX-MP-5K-X30";"05/10/2017";""
"062171602925";"COMMSCOPE Inc. Of North Carolina";"Cabo de Fibras Ópticas";"P-XXX-MP-5L-X30";"P-XXX-MP-5L-X30";"05/10/2017";""
"062171602925";"COMMSCOPE Inc. Of North Carolina";"Cabo de Fibras Ópticas";"P-XXX-MP-5M-X30";"P-XXX-MP-5M-X30";"05/10/2017";""
"062301603065";"Quanta Computer Inc. ";"Equipamento de Rede de Dados";"T7032-IX1A";"T7032-IX1A";"05/10/2017";""
"062311610210";"RSI Video Technologies";"Estação Terminal de Acesso";"XT-iP730";"";"05/10/2017";"27/12/2017"
"062311610210";"RSI Video Technologies";"Transceptor de Radiação Restrita                                                ";"XT-iP730";"";"05/10/2017";"27/12/2017"
"062311610210";"RSI Video Technologies";"Estação Terminal de Acesso";"XTO-iP730";"";"05/10/2017";"27/12/2017"
"062311610210";"RSI Video Technologies";"Transceptor de Radiação Restrita                                                ";"XTO-iP730";"";"05/10/2017";"27/12/2017"
"062321603111";"Multilaser Industrial S.A.";"Transceptor de Radiação Restrita                                                ";"BB201";"";"05/10/2017";"17/04/2019"
"062321709659";"Oblong Industries, Inc";"Transceptor de Radiação Restrita                                                ";"BLEAP 1.0";"BLEAP 1.0";"05/10/2017";"31/08/2019"
"062331603589";"POSITIVO TECNOLOGIA S.A.";"Bateria de Lítio                                                                ";"BT-Q17";"";"05/10/2017";"08/03/2018"
"062331704405";"GL Eletro-Eletrônicos Ltda";"Cabo para Transmissão de Dados                                                  ";"Cabo U/UTP Cat 5e CMX 4 pares ";"";"05/10/2017";"28/08/2018"
"062341603229";"Logitech Far East Ltd";"Equipamento de Radiocomunicação de Radiação Restrita";"A-00072";"";"05/10/2017";"28/12/2018"
"062341704405";"GL Eletro-Eletrônicos Ltda";"Cabo para Transmissão de Dados                                                  ";"Cabo U/UTP Cat 6 condutor sólido CM 4 pares";"Cabo U/UTP Cat 6 condutor sólido CM 4 pares";"05/10/2017";"28/08/2018"
"062341704405";"GL Eletro-Eletrônicos Ltda";"Cabo para Transmissão de Dados                                                  ";"Cabo U/UTP Cat 6 condutor sólido CMR 4 pares";"Cabo U/UTP Cat 6 condutor sólido CMR 4 pares";"05/10/2017";"28/08/2018"
"062351603229";"Logitech Far East Ltd";"Equipamento de Radiocomunicação de Radiação Restrita";"A-00073";"";"05/10/2017";"28/12/2018"
"062351710324";"BROSE Fahrzeugteile GmbH & Co. KG, Bamberg";"Dispositivo de Operação Periódica";"SCANIA DCS";"SCANIA DCS";"05/10/2017";"02/08/2019"
"062361709659";"Oblong Industries, Inc";"Transceptor de Radiação Restrita                                                ";"IRW1.0";"IRW1.0";"05/10/2017";"05/09/2019"
"062371704405";"GL Eletro-Eletrônicos Ltda";"Cabo para Transmissão de Dados                                                  ";"Cabo U/UTP Cat 5e LSZH 4 pares";"Cabo U/UTP Cat 5e LSZH 4 pares";"05/10/2017";"28/08/2018"
"062381704405";"GL Eletro-Eletrônicos Ltda";"Cabo para Transmissão de Dados                                                  ";"Cabo U/UTP Cat 5e CMX 4 pares";"Cabo U/UTP Cat 5e CMX 4 pares";"05/10/2017";"05/09/2018"
"062381704405";"GL Eletro-Eletrônicos Ltda";"Cabo para Transmissão de Dados                                                  ";"Cabo U/UTP Cat 5e CM 4 pares";"Cabo U/UTP Cat 5e CM 4 pares";"05/10/2017";"05/09/2018"
"062381704405";"GL Eletro-Eletrônicos Ltda";"Cabo para Transmissão de Dados                                                  ";"Cabo U/UTP Cat 5e CMR 4 pares";"Cabo U/UTP Cat 5e CMR 4 pares";"05/10/2017";"05/09/2018"
"062391708591";"UAB Teltonika";"Estação Terminal de Acesso";"GSLITE";"";"05/10/2017";"29/09/2018"
"062401705893";"LDL Technology";"Dispositivo de Operação Periódica";"Wheel Unit Sensor - WUS";"WUS";"05/10/2017";"04/09/2019"
"062401705893";"LDL Technology";"Dispositivo de Operação Periódica";"Wireless Sensor Network - WSN";"WSN";"05/10/2017";"04/09/2019"
"062411610210";"RSI Video Technologies";"Transceptor de Radiação Restrita                                                ";"WIP720";"WIP720";"05/10/2017";"28/12/2018"
"062411704695";"Alarmes Santa Rita Indústria e Comercio Ltda";"Estação Terminal de Acesso";"RGP";"RGP";"05/10/2017";"05/09/2018"
"062421601465";"Poynt Co";"Estação Terminal de Acesso";"P3302";"Poynt";"05/10/2017";"29/12/2017"
"062421601465";"Poynt Co";"Sistemas de Identificação por Radiofrequências                                  ";"P3302";"Poynt";"05/10/2017";"29/12/2017"
"062421601465";"Poynt Co";"Transceptor de Radiação Restrita                                                ";"P3302";"Poynt";"05/10/2017";"29/12/2017"
"062421710560";"Duchy Industries Co., Limited ";"Transceptor de Radiação Restrita                                                ";"HMP-6000BT ";"";"05/10/2017";"05/09/2019"
"062431610213";"Pessl Instruments GmbH";"Estação Terminal de Acesso";"iMetos AG";"";"05/10/2017";"16/12/2017"
"062451710747";"Palo Alto Networks, Inc.";"Equipamento de Rede de Dados";"PA-820; PA-850";"PA-820; PA-850";"05/10/2017";""
"062461704584";"Ruckus Wireless Inc.";"Transceptor de Radiação Restrita                                                ";"H320";"";"05/10/2017";"05/09/2019"
"062471710747";"Palo Alto Networks, Inc.";"Equipamento de Rede de Dados";"PA-220";"PA-220";"05/10/2017";""
"062481710747";"Palo Alto Networks, Inc.";"Equipamento de Rede de Dados";"PA-5220";"PA-5220";"05/10/2017";""
"062481710747";"Palo Alto Networks, Inc.";"Equipamento de Rede de Dados";"PA-5250";"PA-5250";"05/10/2017";""
"062481710747";"Palo Alto Networks, Inc.";"Equipamento de Rede de Dados";"PA-5260";"PA-5260";"05/10/2017";""
"062491602379";"Fusion Electronics Limited.";"Transceptor de Radiação Restrita                                                ";"MS-RA55";"";"05/10/2017";"28/03/2019"
"062491701732";"DENSO CORPORATION";"Dispositivo de Operação Periódica";"12BFW";"";"05/10/2017";"06/09/2019"
"062501602379";"Fusion Electronics Limited.";"Transceptor de Radiação Restrita                                                ";"MS-RA70N";"";"05/10/2017";"23/02/2019"
"062501710714";"PCT International Inc.";"Conector para Cabo Coaxial";"F59 e F6 de 75 ohms";"";"05/10/2017";""
"062511610215";"Stack Lighting";"Transceptor de Radiação Restrita                                                ";"STACK002";"";"05/10/2017";"30/03/2019"
"062511702980";"iRevo-ASSA ABLOY Korea";"Transceptor de Radiação Restrita                                                ";"YRMZB1";"YRMZB1";"05/10/2017";"06/09/2019"
"062521603685";"Konica Minolta Inc.";"Equipamento de Fac-Símile";"302302";"bizhub 368 / bizhub 308";"05/10/2017";"14/12/2017"
